"Index","Line Number","Text"
"1.3.1.8.13","6","to be a very high probability of   significant ad vances to this"
"1.3.1.8.13","7","end."
"1.3.1.8.14","1","For presenting computer-stored   information to the human,"
"1.3.1.8.14","2","techniques have been developed by   which a cathode-ray-tube (of"
"1.3.1.8.14","3","which the television picture tube   is a familiar example) can"
"1.3.1.8.14","4","be made to present symbols on their   screens of quite good"
"1.3.1.8.14","5","brightness, clarity, and with   considerable freedom as to the"
"1.3.1.8.14","6","form of the symbol. Under   computer control an arbitrary"
"1.3.1.8.14","7","collection of symbols may be   arranged on the screen, with"
"1.3.1.8.14","8","considerable freedom as to   relative location, size, and"
"1.3.1.8.14","9","brightness. Similarly, line   drawings, curves, and graphs may"
"1.3.1.8.14","10","be presented, with any of the   other symbols intermixed.  It is"
"1.3.1.8.14","11","possible to describe to the   computer, and thereafter use, new"
"1.3.1.8.14","12","symbols of arbitrary shape   and size. On displays of this sort,"
"1.3.1.8.14","13","a light pen (a pen-shaped   tool with a flexible wire to the"
"1.3.1.8.14","14","electronic console) can be   pointed by the human at any symbol"
"1.3.1.8.14","15","or line on the display, and   the computer can automatically"
"1.3.1.8.14","16","determine what the pen is   pointing at."
"1.3.1.8.15","1","A cathode-ray-tube display of this   sort is currently limited"
"1.3.1.8.15","2","in resolution to about 800 lines   across the face of the tube"
"1.3.1.8.15","3","(in either direction). The detail   with which a symbol may be"
"1.3.1.8.15","4","formed, and the preciseness with   which the recurrent images of"
"1.3.1.8.15","5","it may be located, are both   affected by this figure so that no"
"1.3.1.8.15","6","matter how large the screen   of such a tube, the maximum number"
"1.3.1.8.15","7","of symbols that can be put   on with usable clearness remains"
"1.3.1.8.15","8","the same."
"1.3.1.8.16","1","The amount of usable information on   such a screen, in the form"
"1.3.1.8.16","2","of letters, numbers, and diagrams,   would be limited to about"
"1.3.1.8.16","3","what a normal human eye could make   out at the normal reading"
"1.3.1.8.16","4","distance of fourteen inches on a   surface 3-1/2 inches square,"
"1.3.1.8.16","5","or to what one could discern on   an ordinary 8-1/2-by-11-inch"
"1.3.1.8.16","6","sheet of paper at about three   feet. This means that one"
"1.3.1.8.16","7","couldnot have a single-tube display   giving him an"
"1.3.1.8.16","8","8-1/2-by-11-inch frame to view that would have   as much on it"
"1.3.1.8.16","9","as he might be used to seeing, say on the page   of a journal"
"1.3.1.8.16","10","article."
"1.3.1.8.17","1","The costs of such displays are now   quite high--ranging from"
"1.3.1.8.17","2","$20,000 to $60,000, depending upon   the symbol repertoire,"
"1.3.1.8.17","3","symbol-structure display capacity, and   the quality of the"
"1.3.1.8.17","4","symbol forms. One sbould expect these   prices to be lowered"
"1.3.1.8.17","5","quite drastically as our technology   improves and the market"
"1.3.1.8.17","6","for these displays increases."
"1.3.1.8.18","1","Much cheaper devices can &quot;draw&quot;   arbitrary symbol"
"1.3.1.8.18","2","shapes and diagrams on paper, at a speed for   symbols that is"
"1.3.1.8.18","3","perhaps a quarter of the rate that a   typewriter can produce"
"1.3.1.8.18","4","them. Also, special typewriters (at   $3,000 to $4,000 apiece)"
"1.3.1.8.18","5","can type out information on a sheet   of paper, as well as allow"
"1.3.1.8.18","6","the human to send information to   the computer via the"
"1.3.1.8.18","7","keyboard. But these two types of devices   do not allow fast and"
"1.3.1.8.18","8","flexible rearrangement of the symbols   being displayed, which"
"1.3.1.8.18","9","proves to be an important drawback in   our current view of"
"1.3.1.8.18","10","future possibilities for augmentation."
"1.3.1.8.19","1","For communicating to the computer,   considerable freedom exists"
"1.3.1.8.19","2","in arranging pushbuttons,   switches, and keysets for use by the"
"1.3.1.8.19","3","human. The   &quot;interpretation&quot; or response to be made"
"1.3.1.8.19","4","by the computer to the   actuation of any button, switch, or key"
"1.3.1.8.19","5","(or to any combination   thereof) can be established in any"
"1.3.1.8.19","6","manner that is describable   as a structure of primitive"
"1.3.1.8.19","7","computer processes--which means   essentially any manner that is"
"1.3.1.8.19","8","explicitly describable. The   limitation on the flexibility and"
"1.3.1.8.19","9","power of any expllcit   &quot;shorthand&quot; system with which"
"1.3.1.8.19","10","the human may wish to utilize   these input devices is the"
"1.3.1.8.19","11","human's ability to learn and to use   them."
"1.3.1.8.20","1","There are also computer-input devices   that can sense enough"
"1.3.1.8.20","2","data from handwriting to allow a   computer to recognize a"
"1.3.1.8.20","3","limited number of handwritten   symbols--both as they are being"
"1.3.1.8.20","4","written and afterwards. Means   for recognizing typescript are"
"1.3.1.8.20","5","rather well developed and are   already being designed into some"
"1.3.1.8.20","6","large documentation and   language translation systems. Also, a"
"1.3.1.8.20","7","little progress has been   made toward developing equipment that"
"1.3.1.8.20","8","can recognize a limited   spoken vocabulary. There is"
"1.3.1.8.20","9","considerable economic pressure   toward developing useful and"
"1.3.1.8.20","10","cheap devices of this type, and   we can expect relatively"
"1.3.1.8.20","11","sophisticated capabilities to become   available within the next"
"1.3.1.8.20","12","ten years.  Such equipment may play   an important role in the"
"1.3.1.8.20","13","individual-augmentation systems of   the future (but our feeling"
"1.3.1.8.20","14","is that a very powerful   augmentation system can be developed"
"1.3.1.8.20","15","without them)."
"1.3.1.8.21","1","An important type of development for   our consideration of"
"1.3.1.8.21","2","providing individual humans with   close-coupled computer"
"1.3.1.8.21","3","services is what is known as time   sharing. Suppose a number of"
"1.3.1.8.21","4","individual users connect to the   same computer The computer can"
"1.3.1.8.21","5","be programmed to serve them   under any of a wide variety of"
"1.3.1.8.21","6","rules. One such could be   similar to the way the telephone"
"1.3.1.8.21","7","system gives you attention   and service when you ask for it--"
"1.3.1.8.21","8","i.e., if too many other   demands are not being made for service"
"1.3.1.8.21","9","at that time, you get   instant attention; otherwise, you wait"
"1.3.1.8.21","10","until some service   capacity is free to attend to you."
"1.3.1.8.22","1","Our view of the interaction of human   and computer in the"
"1.3.1.8.22","2","future augmented system sees a large   number of relatlvely"
"1.3.1.8.22","3","simple processes (human scale of large   and simple) being"
"1.3.1.8.22","4","performed by the computer for the   human--processes which often"
"1.3.1.8.22","5","will require only a few   thousandths of a second of actual"
"1.3.1.8.22","6","computer manipulation. Such   a fast and agile helper as a"
"1.3.1.8.22","7","computer can run around between a   number of masters and seldom"
"1.3.1.8.22","8","keep any of them waiting (at   least, not long enough that they"
"1.3.1.8.22","9","would notice it or be   inconvenienced appreciably)."
"1.3.1.8.22","10","Occasionally, of course, much   larger periods of computer time"
"1.3.1.8.22","11","will be needed by an   individual, and then the other users"
"1.3.1.8.22","12","might get their periodic   milliseconds of service slipped in"
"1.3.1.8.22","13","during these longer   processes."
"1.3.1.9","1","5. Other Related Thought and Work"
"1.3.1.9.1","1","When we began our search, we found a   great deal of literature"
"1.3.1.9.1","2","which put forth thought and work of   general significance to"
"1.3.1.9.1","3","our objective-- frankly, too   much. Without having a conceptual"
"1.3.1.9.1","4","framework, we could not   efficiently filter out the significant"
"1.3.1.9.1","5","kernels of fact and   concept from the huge mass which we"
"1.3.1.9.1","6","initially collected as a   &quot;natural first step&quot; in our"
"1.3.1.9.1","7","search. We feel rather unscholarly   not to buttress our"
"1.3.1.9.1","8","conceptual framework with plentiful   reference to supporting"
"1.3.1.9.1","9","work, but in truth it was too   difficult to do. Developing the"
"1.3.1.9.1","10","conceptual structure   represented a sweeping synthesis job full"
"1.3.1.9.1","11","of personal   constructs from smatterings picked up in many"
"1.3.1.9.1","12","places.  Under   these conditions, giving reference to a backup"
"1.3.1.9.1","13","source would   usually entail qualifying footnotes reflecting an"
"1.3.1.9.1","14","unusual   interpretation or exonerating the other author from"
"1.3.1.9.1","15","the   implications we derived from his work. We look forward to"
"1.3.1.9.1","16","a   stronger, more comprehensive, and more scholarly"
"1.3.1.9.1","17","presentation   evolving out of future work."
"1.3.1.9.2","1","However, we do want to acknowledge thoughts and work we have"
"1.3.1.9.2","2","come across that bear most directly upon the possibilities of"
"1.3.1.9.2","3","using a computer in real-time   working association with a human"
"1.3.1.9.2","4","to improve his working   effectiveness.  These fall into two"
"1.3.1.9.2","5","categories. The first category, which would include this report,"
"1.3.1.9.2","6","presents speculations and possibilities but does not include"
"1.3.1.9.2","7","reporting of significant experimental results. Of these, Bush"
"1.3.1.9.2","8","(<a href=&quot;#Ref-6&quot;>6</a>) is the earliest and one of"
"1.3.1.9.2","9","the most   directly stimulating. Licklider (<a"
"1.3.1.9.2","10","href=&quot;#Ref-15&quot;>15</a>) provided the most general clear"
"1.3.1.9.2","11","case for the modern computer, and coined the expression,"
"1.3.1.9.2","12","&quot;man-computer symbiosis&quot; to refer to the close"
"1.3.1.9.2","13","interaction   relationship between the man and computer in"
"1.3.1.9.2","14","mutually beneficial cooperation. Ulam (<a"
"1.3.1.9.2","15","href=&quot;#Ref-16&quot;>16</a>)   has specifically recommended"
"1.3.1.9.2","16","close man-computer interaction in a chapter entitled,"
"1.3.1.9.2","17","&quot;synergesis,&quot; where he points out in considerable"
"1.3.1.9.2","18","detail the types of mathematical work which could be aided. Good"
"1.3.1.9.2","19","(<a href=&quot;#Ref-17&quot;>17</a>) includes some conjecture"
"1.3.1.9.2","20","about possibilities of intellectual aid to the human by close"
"1.3.1.9.2","21","cooperation with a computer in a rather general way, and also"
"1.3.1.9.2","22","presents a few interesting thoughts about a   network model for"
